"filename", "language", "JSON", "JavaScript", "PostCSS", "TypeScript", "Svelte", "Markdown", "YAML", "JSON with Comments", "XML", "HTML", "TOML", "Rust", "comment", "blank", "total"
"/home/qlt/zeno-wallet/src/svg/eye-off.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/home/qlt/zeno-wallet/src/svg/eye.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/faceid.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/qlt/zeno-wallet/src/svg/gas.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/qlt/zeno-wallet/src/svg/github.svelte", "Svelte", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14
"/home/qlt/zeno-wallet/src/svg/heart-filled.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/heart.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/help-filled.svelte", "Svelte", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"/home/qlt/zeno-wallet/src/svg/help.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/home.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"/home/qlt/zeno-wallet/src/svg/index.ts", "TypeScript", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88
"/home/qlt/zeno-wallet/src/svg/lang.svelte", "Svelte", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
